neighbourhood_group,neighbourhood,latitude,longitude,room_type,price,minimum_nights,number_of_reviews,reviews_per_month,calculated_host_listings_count,availability_365,never_reviewed,dist_from_center,has_reviews,availability_ratio,is_multi_listing_host,log_minimum_nights,log_number_of_reviews,log_reviews_per_month,log_calculated_host_listings_count,log_price
Manhattan,Chelsea,40.74461,-74.00172,Entire home/apt,140,5,50,0.91,1,328,0,0.021032843364608686,1,0.8986301369863013,0,1.791759469228055,3.9318256327243257,0.6471032420585385,0.6931471805599453,4.948759890378168
Brooklyn,Greenpoint,40.72686,-73.94177,Entire home/apt,149,30,7,0.11,52,281,0,0.05368437854720618,1,0.7698630136986301,1,3.4339872044851463,2.0794415416798357,0.10436001532424277,3.970291913552122,5.0106352940962555
Brooklyn,Bedford-Stuyvesant,40.69399,-73.93135,Entire home/apt,89,3,86,1.29,1,223,0,0.0838421290283183,1,0.6109589041095891,0,1.3862943611198906,4.465908118654584,0.8285518175661483,0.6931471805599453,4.499809670330265
Queens,Astoria,40.76387,-73.92593,Entire home/apt,108,4,3,0.06,1,0,0,0.05985851484960912,1,0.0,0,1.6094379124341003,1.3862943611198906,0.058268908123975775,0.6931471805599453,4.6913478822291435
Manhattan,Washington Heights,40.85652,-73.92975,Entire home/apt,138,7,14,0.3,1,13,0,0.11320005697878639,1,0.03561643835616438,0,2.0794415416798357,2.70805020110221,0.26236426446749106,0.6931471805599453,4.9344739331306915
Brooklyn,Crown Heights,40.66751,-73.95867,Entire home/apt,115,2,121,1.7,1,39,0,0.09438373270855886,1,0.10684931506849316,0,1.0986122886681098,4.804021044733257,0.9932517730102833,0.6931471805599453,4.7535901911063645
Manhattan,East Harlem,40.79004,-73.94846,Shared room,69,1,136,2.13,4,103,0,0.04897472000940914,1,0.2821917808219178,1,0.6931471805599453,4.919980925828125,1.1410330045520618,1.6094379124341003,4.248495242049359
Manhattan,West Village,40.73988,-74.0036,Entire home/apt,269,2,68,1.14,1,311,0,0.025611411519091687,1,0.852054794520548,0,1.0986122886681098,4.23410650459726,0.76080582903376,0.6931471805599453,5.598421958998375
Brooklyn,Williamsburg,40.70919,-73.95012,Entire home/apt,160,30,13,0.18,2,252,0,0.06028399870612893,1,0.6904109589041096,1,3.4339872044851463,2.6390573296152584,0.16551443847757338,1.0986122886681098,5.081404364984463
Manhattan,SoHo,40.71908,-73.99976,Entire home/apt,150,1,2,0.03,1,207,0,0.04145013872112074,1,0.5671232876712329,0,0.6931471805599453,1.0986122886681098,0.0295588022415444,0.6931471805599453,5.017279836814924
Manhattan,Upper West Side,40.78357,-73.97268,Entire home/apt,121,7,76,1.11,1,151,0,0.02860379869877179,1,0.4136986301369863,0,2.0794415416798357,4.343805421853684,0.7466879474879752,0.6931471805599453,4.804021044733257
Brooklyn,Flatbush,40.63863,-73.95729,Entire home/apt,95,7,22,0.49,1,20,0,0.1226580653687352,1,0.0547945205479452,0,2.0794415416798357,3.1354942159291497,0.3987761199573678,0.6931471805599453,4.564348191467836
Brooklyn,Sheepshead Bay,40.58426,-73.95949,Entire home/apt,99,3,66,1.05,5,365,0,0.17567614436798396,1,1.0,1,1.3862943611198906,4.204692619390966,0.7178397931503169,1.791759469228055,4.605170185988092
Brooklyn,Prospect Heights,40.68249,-73.97139,Private room,40,1,73,1.1,1,65,0,0.0768170046278834,1,0.1780821917808219,0,0.6931471805599453,4.30406509320417,0.7419373447293773,0.6931471805599453,3.713572066704308
Manhattan,East Village,40.72307,-73.97911,Private room,89,28,23,0.38,3,125,0,0.03550967473802239,1,0.3424657534246575,1,3.367295829986474,3.1780538303479458,0.32208349916911333,1.3862943611198906,4.499809670330265
Brooklyn,Greenpoint,40.71938,-73.95136,Private room,50,2,11,0.16,2,157,0,0.05154652267612882,1,0.4301369863013699,1,1.0986122886681098,2.4849066497880004,0.14842000511827327,1.0986122886681098,3.9318256327243257
Brooklyn,Bedford-Stuyvesant,40.6839,-73.95042,Private room,55,1,126,1.77,15,343,0,0.08198424482789819,1,0.9397260273972603,1,0.6931471805599453,4.844187086458591,1.0188473201992472,2.772588722239781,4.02535169073515
Brooklyn,South Slope,40.66448,-73.98695,Entire home/apt,224,2,229,3.28,1,257,0,0.09353124023555412,1,0.7041095890410959,0,1.0986122886681098,5.438079308923196,1.4539530095937054,0.6931471805599453,5.41610040220442
Queens,Ditmars Steinway,40.77448,-73.90907,Entire home/apt,120,2,2,0.19,1,0,0,0.07818654168077852,1,0.0,0,1.0986122886681098,1.0986122886681098,0.173953307123438,0.6931471805599453,4.795790545596741
Queens,Flushing,40.75431,-73.83131,Private room,59,1,116,1.63,2,0,0,0.15423414732153184,1,0.0,1,0.6931471805599453,4.762173934797756,0.9669838461896731,1.0986122886681098,4.0943445622221
Manhattan,Harlem,40.8033,-73.95008,Entire home/apt,135,31,177,2.49,4,340,0,0.05750362075556557,1,0.9315068493150684,1,3.4657359027997265,5.181783550292085,1.2499017362143359,1.6094379124341003,4.912654885736052
Manhattan,Lower East Side,40.72317,-73.9929,Entire home/apt,175,3,105,1.49,1,274,0,0.035607427595938795,1,0.7506849315068493,0,1.3862943611198906,4.663439094112067,0.9122827104766162,0.6931471805599453,5.170483995038151
Queens,Long Island City,40.75676,-73.93463,Entire home/apt,250,3,184,2.65,1,84,0,0.05088511078891686,1,0.23013698630136986,0,1.3862943611198906,5.220355825078324,1.2947271675944,0.6931471805599453,5.5254529391317835
Manhattan,East Village,40.7282,-73.98067,Entire home/apt,156,2,31,0.44,1,3,0,0.03018888702817776,1,0.00821917808219178,0,1.0986122886681098,3.4657359027997265,0.36464311358790924,0.6931471805599453,5.056245805348308
Brooklyn,Bedford-Stuyvesant,40.68864,-73.9213,Entire home/apt,75,2,36,0.66,1,0,0,0.09451163737868681,1,0.0,0,1.0986122886681098,3.6109179126442243,0.5068176023684519,0.6931471805599453,4.330733340286331
Manhattan,Morningside Heights,40.8061,-73.9662,Entire home/apt,79,5,9,0.13,1,0,0,0.051827598825334914,1,0.0,0,1.791759469228055,2.302585092994046,0.12221763272424921,0.6931471805599453,4.382026634673881
Manhattan,Upper West Side,40.78981,-73.97518,Entire home/apt,104,30,27,0.38,8,137,0,0.03344216649680694,1,0.37534246575342467,1,3.4339872044851463,3.332204510175204,0.32208349916911333,2.1972245773362196,4.653960350157523
Brooklyn,Williamsburg,40.7133,-73.94602,Entire home/apt,280,1,124,1.77,1,359,0,0.059638581472066694,1,0.9835616438356164,0,0.6931471805599453,4.8283137373023015,1.0188473201992472,0.6931471805599453,5.638354669333745
Manhattan,Nolita,40.72411,-73.99372,Private room,80,4,131,1.88,1,34,0,0.03487263253612889,1,0.09315068493150686,0,1.6094379124341003,4.882801922586371,1.0577902941478545,0.6931471805599453,4.394449154672439
Brooklyn,Williamsburg,40.71171,-73.96101,Entire home/apt,136,30,50,0.72,1,0,0,0.052369114943834755,1,0.0,0,3.4339872044851463,3.9318256327243257,0.5423242908253617,0.6931471805599453,4.919980925828125
Manhattan,Upper West Side,40.78024,-73.97942,Entire home/apt,550,4,17,0.27,1,201,0,0.023056105482058536,1,0.5506849315068493,0,1.6094379124341003,2.8903717578961645,0.23901690047049992,0.6931471805599453,6.311734809152915
Brooklyn,Flatbush,40.64361,-73.96821,Entire home/apt,190,2,95,1.65,2,349,0,0.11568930892697105,1,0.9561643835616438,1,1.0986122886681098,4.564348191467836,0.9745596399981308,1.0986122886681098,5.25227342804663
Manhattan,East Village,40.72915,-73.98565,Entire home/apt,199,2,29,0.47,1,361,0,0.028850389945377242,1,0.989041095890411,0,1.0986122886681098,3.4011973816621555,0.3852624007906449,0.6931471805599453,5.298317366548036
Queens,Woodside,40.74409,-73.89864,Private room,75,2,25,0.4,1,365,0,0.08796674201083234,1,1.0,0,1.0986122886681098,3.258096538021482,0.33647223662121295,0.6931471805599453,4.330733340286331
Manhattan,East Village,40.72853,-73.98619,Private room,100,1,212,3.05,1,278,0,0.02947807659940165,1,0.7616438356164383,0,0.6931471805599453,5.3612921657094255,1.3987168811184478,0.6931471805599453,4.61512051684126
Manhattan,Upper West Side,40.78808,-73.9754,Entire home/apt,125,1,15,0.21,1,362,0,0.03173037030984757,1,0.9917808219178083,0,0.6931471805599453,2.772588722239781,0.1906203596086497,0.6931471805599453,4.836281906951478
Brooklyn,Bushwick,40.68585,-73.90686,Private room,75,2,12,0.24,1,0,0,0.10672334374447424,1,0.0,0,1.0986122886681098,2.5649493574615367,0.2151113796169455,0.6931471805599453,4.330733340286331
Manhattan,Harlem,40.80355,-73.95227,Private room,99,2,30,2.61,1,24,0,0.05638293536168625,1,0.06575342465753424,0,1.0986122886681098,3.4339872044851463,1.2837077723447896,0.6931471805599453,4.605170185988092
Brooklyn,Greenpoint,40.72887,-73.95163,Private room,35,30,5,0.07,1,97,0,0.0446736365208903,1,0.26575342465753427,0,3.4339872044851463,1.791759469228055,0.06765864847381481,0.6931471805599453,3.58351893845611
Queens,Long Island City,40.75909,-73.93217,Private room,51,1,165,2.36,1,361,0,0.05334113797061576,1,0.989041095890411,0,0.6931471805599453,5.111987788356544,1.2119409739751128,0.6931471805599453,3.9512437185814275
Queens,Ditmars Steinway,40.77787,-73.91472,Entire home/apt,188,2,260,3.97,1,312,0,0.07351615672761859,1,0.8547945205479452,0,1.0986122886681098,5.564520407322694,1.6034198401085373,0.6931471805599453,5.241747015059643
Manhattan,NoHo,40.72545,-73.99492,Entire home/apt,90,7,2,0.04,1,0,0,0.0338856739640792,1,0.0,0,2.0794415416798357,1.0986122886681098,0.039220713153281295,0.6931471805599453,4.51085950651685
Brooklyn,Crown Heights,40.68034,-73.9615,Entire home/apt,279,3,9,0.19,1,0,0,0.08128391968895382,1,0.0,0,1.3862943611198906,2.302585092994046,0.173953307123438,0.6931471805599453,5.634789603169249
Manhattan,West Village,40.73078,-74.0104,Entire home/apt,350,4,9,0.14,1,13,0,0.036890898606568356,1,0.03561643835616438,0,1.6094379124341003,2.302585092994046,0.1310282624064041,0.6931471805599453,5.860786223465865
Manhattan,East Harlem,40.79255,-73.93842,Private room,125,2,59,0.84,1,360,0,0.05839716517092665,1,0.9863013698630136,0,1.0986122886681098,4.0943445622221,0.6097655716208943,0.6931471805599453,4.836281906951478
Brooklyn,Midwood,40.62733,-73.96102,Private room,85,4,38,0.56,3,81,0,0.13294329355029683,1,0.2219178082191781,1,1.6094379124341003,3.6635616461296463,0.44468582126144574,1.3862943611198906,4.454347296253507
Queens,Maspeth,40.73732,-73.90168,Private room,48,20,33,0.46,2,297,0,0.08633339330757667,1,0.8136986301369863,1,3.044522437723423,3.5263605246161616,0.3784364357202451,1.0986122886681098,3.8918202981106265
Queens,Maspeth,40.74033,-73.89921,Private room,56,28,14,0.2,2,310,0,0.08808060512962547,1,0.8493150684931506,1,3.367295829986474,2.70805020110221,0.18232155679395465,1.0986122886681098,4.04305126783455
Brooklyn,Flatbush,40.64919,-73.96143,Private room,84,2,68,0.96,3,362,0,0.11144048187261936,1,0.9917808219178083,1,1.0986122886681098,4.23410650459726,0.6729444732424258,1.3862943611198906,4.442651256490317
Manhattan,Harlem,40.82453,-73.94923,Entire home/apt,155,1,123,1.74,2,170,0,0.07577436109925413,1,0.4657534246575342,1,0.6931471805599453,4.820281565605037,1.007957920399979,1.0986122886681098,5.049856007249537
Manhattan,Gramercy,40.73494,-73.98751,Entire home/apt,250,45,0,0.0,1,365,1,0.023147433983058224,0,1.0,0,3.828641396489095,0.0,0.0,0.6931471805599453,5.5254529391317835
Manhattan,Chinatown,40.71702,-73.99566,Entire home/apt,300,5,31,0.45,1,278,0,0.04222068213565911,1,0.7616438356164383,0,1.791759469228055,3.4657359027997265,0.37156355643248307,0.6931471805599453,5.707110264748875
Brooklyn,Williamsburg,40.70951,-73.96262,Entire home/apt,140,1,1,0.02,1,0,0,0.053616923634241934,1,0.0,0,0.6931471805599453,0.6931471805599453,0.019802627296179712,0.6931471805599453,4.948759890378168
Manhattan,Upper East Side,40.76142,-73.96086,Private room,120,7,19,0.27,2,245,0,0.024876213538242525,1,0.6712328767123288,1,2.0794415416798357,2.995732273553991,0.23901690047049992,1.0986122886681098,4.795790545596741
Brooklyn,Williamsburg,40.71188,-73.95155,Entire home/apt,99,2,198,2.78,2,89,0,0.057268288781842216,1,0.24383561643835616,1,1.0986122886681098,5.293304824724492,1.3297240096314962,1.0986122886681098,4.605170185988092
Manhattan,Greenwich Village,40.73158,-73.99254,Entire home/apt,240,7,19,0.27,1,158,0,0.027341872649841253,1,0.4328767123287671,0,2.0794415416798357,2.995732273553991,0.23901690047049992,0.6931471805599453,5.484796933490655
Manhattan,Washington Heights,40.83399,-73.94474,Entire home/apt,72,7,27,0.46,1,73,0,0.08623141944790239,1,0.2,0,2.0794415416798357,3.332204510175204,0.3784364357202451,0.6931471805599453,4.290459441148391
Queens,Astoria,40.76792,-73.92228,Private room,45,4,68,0.96,1,0,0,0.06399355280026282,1,0.0,0,1.6094379124341003,4.23410650459726,0.6729444732424258,0.6931471805599453,3.828641396489095
Staten Island,Port Richmond,40.62947,-74.13378,Entire home/apt,250,30,1,0.02,3,0,0,0.1962317999204033,1,0.0,1,3.4339872044851463,0.6931471805599453,0.019802627296179712,1.3862943611198906,5.5254529391317835
Manhattan,West Village,40.73254,-74.00467,Private room,100,2,48,0.9,1,78,0,0.031870056479401235,1,0.2136986301369863,0,1.0986122886681098,3.8918202981106265,0.6418538861723948,0.6931471805599453,4.61512051684126
Manhattan,Midtown,40.7529,-73.97094,Entire home/apt,175,5,116,1.65,1,299,0,0.01542736529677533,1,0.8191780821917808,0,1.791759469228055,4.762173934797756,0.9745596399981308,0.6931471805599453,5.170483995038151
Manhattan,East Village,40.72694,-73.98304,Entire home/apt,200,5,10,0.14,1,0,0,0.03115726560531624,1,0.0,0,1.791759469228055,2.3978952727983707,0.1310282624064041,0.6931471805599453,5.303304908059076
Queens,St. Albans,40.69015,-73.77472,Private room,59,1,8,0.12,5,359,0,0.2214313232133157,1,0.9835616438356164,1,0.6931471805599453,2.1972245773362196,0.11332868530700317,1.791759469228055,4.0943445622221
Manhattan,Financial District,40.70939,-74.00121,Entire home/apt,420,2,285,4.02,1,294,0,0.05108557722097602,1,0.8054794520547945,0,1.0986122886681098,5.655991810819852,1.6134299337036377,0.6931471805599453,6.042632833682381
Brooklyn,Williamsburg,40.72149,-73.96174,Private room,120,3,142,2.01,1,37,0,0.0435605061954035,1,0.10136986301369863,0,1.3862943611198906,4.962844630259907,1.1019400787607843,0.6931471805599453,4.795790545596741
Manhattan,Chelsea,40.74611,-73.99209,Entire home/apt,295,30,3,0.04,1,235,0,0.013594123730497003,1,0.6438356164383562,0,3.4339872044851463,1.3862943611198906,0.039220713153281295,0.6931471805599453,5.69035945432406
Brooklyn,Williamsburg,40.72079,-73.95641,Entire home/apt,200,45,12,0.17,1,306,0,0.04723147467526211,1,0.8383561643835616,0,3.828641396489095,2.5649493574615367,0.15700374880966475,0.6931471805599453,5.303304908059076
Brooklyn,Bushwick,40.70188,-73.92275,Private room,48,7,61,0.87,1,0,0,0.08418442195561501,1,0.0,0,2.0794415416798357,4.127134385045092,0.6259384308664953,0.6931471805599453,3.8918202981106265
Manhattan,Hell's Kitchen,40.76476,-73.99011,Entire home/apt,99,2,55,0.78,1,182,0,0.008182279633451443,1,0.4986301369863014,0,1.0986122886681098,4.02535169073515,0.5766133643039938,0.6931471805599453,4.605170185988092
Brooklyn,Greenpoint,40.7257,-73.94181,Entire home/apt,129,30,8,0.12,52,344,0,0.05433328721879234,1,0.9424657534246575,1,3.4339872044851463,2.1972245773362196,0.11332868530700317,3.970291913552122,4.867534450455582
Manhattan,East Village,40.73082,-73.98693,Entire home/apt,160,2,44,0.64,2,0,0,0.02721759173769915,1,0.0,1,1.0986122886681098,3.8066624897703196,0.49469624183610705,1.0986122886681098,5.081404364984463
Brooklyn,Park Slope,40.67477,-73.97404,Entire home/apt,142,4,41,0.58,1,151,0,0.08401526349420116,1,0.4136986301369863,0,1.6094379124341003,3.7376696182833684,0.4574248470388754,0.6931471805599453,4.962844630259907
Queens,Astoria,40.76752,-73.9273,Private room,120,3,12,0.17,2,365,0,0.058973472002247146,1,1.0,1,1.3862943611198906,2.5649493574615367,0.15700374880966475,1.0986122886681098,4.795790545596741
Manhattan,Battery Park City,40.71239,-74.0162,Entire home/apt,400,45,0,0.0,1,362,1,0.05497965169042151,0,0.9917808219178083,0,3.828641396489095,0.0,0.0,0.6931471805599453,5.993961427306569
Brooklyn,Clinton Hill,40.68572,-73.9641,Entire home/apt,130,7,26,0.41,1,182,0,0.07538141946129619,1,0.4986301369863014,0,2.0794415416798357,3.295836866004329,0.3435897043900769,0.6931471805599453,4.875197323201151
Manhattan,Harlem,40.81606,-73.94363,Shared room,85,3,38,0.56,1,157,0,0.07158254326300488,1,0.4301369863013699,0,1.3862943611198906,3.6635616461296463,0.44468582126144574,0.6931471805599453,4.454347296253507
Brooklyn,Bedford-Stuyvesant,40.69017,-73.95757,Entire home/apt,600,1,48,0.68,1,89,0,0.07335525748029226,1,0.24383561643835616,0,0.6931471805599453,3.8918202981106265,0.5187937934151676,0.6931471805599453,6.398594934535208
Manhattan,Harlem,40.82184,-73.95031,Private room,69,5,152,2.14,2,110,0,0.07289637645315353,1,0.3013698630136986,1,1.791759469228055,5.030437921392435,1.144222799920162,1.0986122886681098,4.248495242049359
Brooklyn,Williamsburg,40.70863,-73.95543,Entire home/apt,150,3,1,0.03,1,0,0,0.057806589589769225,1,0.0,0,1.3862943611198906,0.6931471805599453,0.0295588022415444,0.6931471805599453,5.017279836814924
Manhattan,East Village,40.73051,-73.9814,Entire home/apt,10,30,0,0.0,4,137,1,0.0277940659134298,0,0.37534246575342467,1,3.4339872044851463,0.0,0.0,1.6094379124341003,2.3978952727983707
Brooklyn,Bedford-Stuyvesant,40.69385,-73.95223,Private room,87,1,4,2.26,1,12,0,0.07226420552390207,1,0.03287671232876712,0,0.6931471805599453,1.6094379124341003,1.1817271953786161,0.6931471805599453,4.477336814478207
Manhattan,Midtown,40.7513,-73.97239,Private room,249,3,1,0.02,2,87,0,0.014722842796143807,1,0.23835616438356164,1,1.3862943611198906,0.6931471805599453,0.019802627296179712,1.0986122886681098,5.521460917862246
Brooklyn,Williamsburg,40.70537,-73.92975,Private room,65,4,142,2.03,1,115,0,0.0766679815829296,1,0.3150684931506849,0,1.6094379124341003,4.962844630259907,1.1085626195212777,0.6931471805599453,4.189654742026425
Brooklyn,Canarsie,40.64308,-73.9077,Entire home/apt,175,3,158,2.27,1,317,0,0.13877840754238602,1,0.8684931506849315,0,1.3862943611198906,5.0689042022202315,1.184789984909162,0.6931471805599453,5.170483995038151
Manhattan,Washington Heights,40.83942,-73.93855,Private room,79,5,112,1.59,3,1,0,0.09398680173300204,1,0.0027397260273972603,1,1.791759469228055,4.727387818712341,0.9516578757114464,1.3862943611198906,4.382026634673881
Manhattan,SoHo,40.72391,-73.99879,Private room,194,2,141,2.0,2,340,0,0.0365889628166796,1,0.9315068493150684,1,1.0986122886681098,4.955827057601261,1.0986122886681098,1.0986122886681098,5.272999558563747
Manhattan,Lower East Side,40.71915,-73.99309,Entire home/apt,150,3,19,0.27,1,9,0,0.03958447422917448,1,0.024657534246575342,0,1.3862943611198906,2.995732273553991,0.23901690047049992,0.6931471805599453,5.017279836814924
Brooklyn,Williamsburg,40.7086,-73.94715,Entire home/apt,241,2,1,0.15,1,0,0,0.06253864805063504,1,0.0,0,1.0986122886681098,0.6931471805599453,0.13976194237515868,0.6931471805599453,5.488937726156687
Manhattan,Harlem,40.81307,-73.93854,Private room,80,1,73,1.08,1,309,0,0.07237365888221993,1,0.8465753424657534,0,0.6931471805599453,4.30406509320417,0.7323678937132266,0.6931471805599453,4.394449154672439
Brooklyn,Bedford-Stuyvesant,40.6848,-73.92505,Entire home/apt,120,4,72,1.02,1,284,0,0.09493388488838088,1,0.7780821917808219,0,1.6094379124341003,4.290459441148391,0.7030975114131134,0.6931471805599453,4.795790545596741
Manhattan,Upper East Side,40.78013,-73.95082,Entire home/apt,155,4,13,0.22,1,0,0,0.0411392671300848,1,0.0,0,1.6094379124341003,2.6390573296152584,0.1988508587451652,0.6931471805599453,5.049856007249537
Manhattan,West Village,40.7338,-74.00328,Entire home/apt,150,7,40,0.57,1,0,0,0.030029458869584868,1,0.0,0,2.0794415416798357,3.713572066704308,0.4510756193602167,0.6931471805599453,5.017279836814924
